iso3,ccy,month,effective_rate,crypto_shadow_rate,Y,cpi,m2_growth,reserves_gdp,policy_rate,kaopen
VNM,VND,2019/4/1,22996.75,23182.52905,-0.008046035,2.932179087,10.22,19.36625393,6.25,0.417621493
VNM,VND,2019/5/1,23054.54,21917.37181,0.050583158,2.875363361,10.84,19.15382332,6.25,0.417621493
VNM,VND,2019/6/1,23059.68,22072.55102,0.043750837,2.158875519,11.11,19.37196698,6.25,0.417621493
VNM,VND,2019/7/1,23068.81,21795.05077,0.056798573,2.437204144,11.51,19.51206143,6.25,0.417621493
VNM,VND,2019/8/1,23114.56,22916.28087,0.008615109,2.261805132,11.93,20.10940581,6.25,0.417621493
VNM,VND,2019/9/1,23142.04,22370.00643,0.033929814,1.97899129,12.88,20.85081131,6,0.417621493
VNM,VND,2019/10/1,23154.63,22793.74035,0.015708809,2.236653625,12.66,21.2498614,6,0.417621493
VNM,VND,2019/11/1,23143.46,18005.81692,0.251017367,3.51933341,13.39,22.24953395,6,0.417621493
VNM,VND,2019/12/1,23162.22,17543.01242,0.277866785,5.234548935,14.78,23.60777148,6,0.417621493
VNM,VND,2020/1/1,23164.3,15866.25113,0.378418017,6.427368778,13.38,23.54110699,6,0.417621493
VNM,VND,2020/2/1,23218.2,17816.78409,0.264795515,5.40471091,13.82,23.42418298,6,0.417621493
VNM,VND,2020/3/1,23223.42,17569.39449,0.279002814,4.86855281,13.48,23.58550004,5,0.417621493
VNM,VND,2020/4/1,23241.5,18197.48322,0.244656174,2.931756259,12.92,23.61779401,5,0.417621493
VNM,VND,2020/5/1,23256.5,17673.46238,0.274520449,2.395859283,12.58,24.03098105,4.5,0.417621493
VNM,VND,2020/6/1,23235.92,17970.77305,0.256952638,3.16515189,12.69,24.18255489,4.5,0.417621493
VNM,VND,2020/7/1,23222.56,20492.75946,0.125052593,3.389335309,13.22,24.40265267,4.5,0.417621493
VNM,VND,2020/8/1,23209,18339.86664,0.235462939,3.177154375,13.74,25.46334809,4.5,0.417621493
VNM,VND,2020/9/1,23206.84,18747.17802,0.213403827,2.98091112,13.9,25.62441446,4,0.417621493
VNM,VND,2020/10/1,23197.22,21190.97936,0.090456855,2.469820801,13.98,26.11553879,4,0.417621493
VNM,VND,2020/11/1,23178.96,19548.57463,0.170342596,1.484325221,14.16,26.83685323,4,0.417621493
VNM,VND,2020/12/1,23146,18036.74488,0.24941092,0.187034495,14.53,27.38402476,4,0.417621493
VNM,VND,2021/1/1,23137,17769.66946,0.263940027,-0.971274918,13.42,26.32479907,4,0.417621493
VNM,VND,2021/2/1,23138.61111,17950.53059,0.253883025,0.700249574,14.57,26.5097164,4,0.417621493
VNM,VND,2021/3/1,23195.96,18540.52376,0.224019315,1.156167036,14.82,26.56508812,4,0.417621493
VNM,VND,2021/4/1,23203.13,18635.69852,0.219208167,2.702013592,15.63,27.2471367,4,0.417621493
VNM,VND,2021/5/1,23159.29,18915.8484,0.202395885,2.895768103,14.92,27.47006081,4,0.417621493
VNM,VND,2021/6/1,23140.92,18837.88755,0.205732342,2.414299028,13.75,27.07980654,4,0.417621493
VNM,VND,2021/7/1,23197.93,18933.96082,0.203105872,2.641876612,13.7,27.6372186,4,0.417621493
VNM,VND,2021/8/1,23159.54,19036.61023,0.196042811,2.819930615,12.74,28.89537262,4,0.417621493
VNM,VND,2021/9/1,23125.38,20415.55872,0.124633423,2.060009231,12.13,28.96123183,4,0.417621493
VNM,VND,2021/10/1,23154.27,19698.26695,0.161648553,1.765308952,11.69,29.01628554,4,0.417621493
VNM,VND,2021/11/1,23126.58,20378.18817,0.126517484,2.100450266,11.17,29.71426811,4,0.417621493
VNM,VND,2021/12/1,23178.78,18707.06864,0.214335751,1.810374783,10.66,29.55375475,4,0.417621493
VNM,VND,2022/1/1,23102.04,19756.93584,0.156416314,1.941831758,12.67,27.14122116,4,0.417621493
VNM,VND,2022/2/1,23115,18679.58088,0.213050762,1.423979251,11.58,26.9794159,4,0.417621493
VNM,VND,2022/3/1,23152.89,18954.97363,0.200053253,2.409822408,12.26,26.33146692,4,0.417621493
VNM,VND,2022/4/1,23112.92,19512.05083,0.169359503,2.637976465,11.29,26.10177745,4,0.417621493
VNM,VND,2022/5/1,23129.44,19374.91619,0.177127015,2.862910528,10.27,25.48298175,4,0.417621493
VNM,VND,2022/6/1,23082.23,19189.98728,0.18467441,3.374209648,9.97,25.12036028,4,0.417621493
VNM,VND,2022/7/1,23187,19389.93005,0.178837915,3.140898944,8.95,24.43310072,4,0.417621493
VNM,VND,2022/8/1,23190.41,18418.30281,0.230393943,2.890989226,7.86,22.84342382,4,0.417621493
VNM,VND,2022/9/1,23295,18971.49647,0.205301078,3.940351115,7.4,21.306397,5,0.417621493
VNM,VND,2022/10/1,23564.38,20254.45738,0.151361363,4.303112126,7.03,20.89399177,6,0.417621493
VNM,VND,2022/11/1,23679.35,19680.58232,0.18497088,4.372043887,6.42,20.75061342,6,0.417621493
VNM,VND,2022/12/1,23643.89,18060.20696,0.269393723,4.548858108,6.15,21.05236383,6,0.417621493
ZAF,ZAR,2019/1/1,13.86149319,11.89476034,0.153016726,3.846153846,5.019530556,11.69067742,6.75,0.162561476
ZAF,ZAR,2019/2/1,13.7956152,13.35733072,0.032285451,4.098360656,5.238843769,11.68890552,6.75,0.162561476
ZAF,ZAR,2019/3/1,14.3830671,14.24616266,0.009564036,4.489795918,6.87984896,11.42069842,6.75,0.162561476
ZAF,ZAR,2019/4/1,14.15436181,13.81829533,0.024029369,4.324324324,8.70024834,11.39883836,6.75,0.162561476
ZAF,ZAR,2019/5/1,14.43697251,14.1658739,0.018956626,4.447439353,9.000680348,11.07267445,6.75,0.162561476
ZAF,ZAR,2019/6/1,14.56647264,13.43388208,0.080942465,4.435483871,8.923941165,11.33215815,6.75,0.162561476
ZAF,ZAR,2019/7/1,14.04656154,14.19098127,-0.010229005,4,8.210528504,11.20109786,6.5,0.162561476
ZAF,ZAR,2019/8/1,15.14229212,14.98283007,0.010586748,4.405874499,7.405067455,11.25174995,6.5,0.162561476
ZAF,ZAR,2019/9/1,14.84851545,15.24980746,-0.026666987,4.11686587,6.100405528,12.55783444,6.5,0.162561476
ZAF,ZAR,2019/10/1,14.90652861,13.60244749,0.09154954,3.5667107,7.236525755,12.44866725,6.5,0.162561476
ZAF,ZAR,2019/11/1,14.80356411,14.05703641,0.051744887,3.562005277,7.305429771,12.59522107,6.5,0.162561476
ZAF,ZAR,2019/12/1,14.43568038,13.23440853,0.086882801,3.963011889,6.110245232,12.56784972,6.5,0.162561476
ZAF,ZAR,2020/1/1,14.39716894,13.23892575,0.083870175,4.365079365,7.122347203,14.28115315,6.25,0.162561476
ZAF,ZAR,2020/2/1,15.01530811,13.15654426,0.132150924,4.461942257,7.791249658,14.261871,6.25,0.162561476
ZAF,ZAR,2020/3/1,16.61118531,14.84386038,0.112489945,4.166666667,9.515877947,13.60757274,5.25,0.162561476
ZAF,ZAR,2020/4/1,18.57600092,15.97173104,0.151050125,2.979274611,10.47692068,13.6402379,4.25,0.162561476
ZAF,ZAR,2020/5/1,18.14256427,13.24006325,0.315013467,1.935483871,10.60507015,13.55781495,3.75,0.162561476
ZAF,ZAR,2020/6/1,17.13317445,16.38285889,0.044781012,2.187902188,11.06806995,13.37377506,3.75,0.162561476
ZAF,ZAR,2020/7/1,16.77137596,15.63790638,0.069975759,3.205128205,10.55702426,14.78269181,3.5,0.162561476
ZAF,ZAR,2020/8/1,17.23080316,14.75608546,0.155043092,3.069053708,10.89074873,14.15739368,3.5,0.162561476
ZAF,ZAR,2020/9/1,16.71583909,14.48107082,0.143514383,2.933673469,9.513374852,13.85835397,3.5,0.162561476
ZAF,ZAR,2020/10/1,16.46133889,14.78013686,0.107730359,3.316326531,9.860451606,13.63971718,3.5,0.162561476
ZAF,ZAR,2020/11/1,15.54866577,15.08359332,0.030367215,3.184713376,8.255020794,13.80114807,3.5,0.162561476
ZAF,ZAR,2020/12/1,14.90583981,13.94284626,0.066786506,3.049555273,9.427326461,14.02507399,3.5,0.162561476
ZAF,ZAR,2021/1/1,15.12545811,13.2413106,0.133037758,3.168567807,9.150578164,11.26172681,3.5,0.162561476
ZAF,ZAR,2021/2/1,14.75213463,13.43340639,0.093643175,3.015075377,7.484002373,11.11615748,3.5,0.162561476
ZAF,ZAR,2021/3/1,14.98668433,12.80102768,0.15763664,3.125,3.621059197,11.0040531,3.5,0.162561476
ZAF,ZAR,2021/4/1,14.40787246,12.56318536,0.137004015,4.528301887,2.021544322,11.08777119,3.5,0.162561476
ZAF,ZAR,2021/5/1,14.06020863,13.78192184,0.019991003,5.316455696,1.821577114,11.06700485,3.5,0.162561476
ZAF,ZAR,2021/6/1,13.91672233,13.20111321,0.052790002,5.037783375,0.124907802,11.2836395,3.5,0.162561476
ZAF,ZAR,2021/7/1,14.53294036,14.09180877,0.030824132,4.720496894,1.925991875,11.21697022,3.5,0.162561476
ZAF,ZAR,2021/8/1,14.78898339,13.70293299,0.076272641,4.962779156,2.309361308,12.171402,3.5,0.162561476
ZAF,ZAR,2021/9/1,14.53232789,13.70592201,0.058547674,5.080545229,4.011042801,11.93209595,3.5,0.162561476
ZAF,ZAR,2021/10/1,14.85870854,13.01913041,0.132166281,5.061728395,3.193967437,11.98117662,3.5,0.162561476
ZAF,ZAR,2021/11/1,15.51255819,13.79512637,0.117334534,5.432098765,6.35658642,12.00426185,3.75,0.162561476
ZAF,ZAR,2021/12/1,15.86953969,13.89044488,0.133200344,5.918618989,5.709985199,11.97065496,3.75,0.162561476
ZAF,ZAR,2022/1/1,15.49117081,12.89841993,0.183165418,5.773955774,5.651008819,12.26675694,4,0.162561476
ZAF,ZAR,2022/2/1,15.21338291,13.21129489,0.141103358,5.609756098,6.432549314,12.27380758,4,0.162561476
ZAF,ZAR,2022/3/1,14.97860307,12.62035355,0.171311849,6.060606061,8.424003812,12.36674437,4.25,0.162561476
ZAF,ZAR,2022/4/1,14.9538077,13.73688494,0.084881416,6.016847172,7.493850092,12.90002107,4.25,0.162561476
ZAF,ZAR,2022/5/1,15.9010573,13.19541343,0.186516302,6.610576923,7.242321493,12.71268907,4.75,0.162561476
ZAF,ZAR,2022/6/1,15.77125374,14.13291116,0.109682697,7.434052758,8.332185953,12.67726437,4.75,0.162561476
ZAF,ZAR,2022/7/1,16.84270096,13.41655698,0.227427846,8.066429419,8.151880618,12.86643928,5.5,0.162561476
ZAF,ZAR,2022/8/1,16.6845191,14.10386048,0.168032736,7.919621749,8.148084017,12.97216514,5.5,0.162561476
ZAF,ZAR,2022/9/1,17.54980195,14.93290819,0.161475284,7.783018868,8.754589236,12.808939,6.25,0.162561476
ZAF,ZAR,2022/10/1,18.12260668,14.87883479,0.197220428,7.755581669,9.820796174,12.78652918,6.25,0.162561476
ZAF,ZAR,2022/11/1,17.4796144,14.71540003,0.172140744,7.728337237,8.764612471,12.95369512,7,0.162561476
ZAF,ZAR,2022/12/1,17.2817232,14.43450166,0.180028191,7.5669383,8.637725943,13.06912357,7,0.162561476
